Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;900;0,05;20;Этаж 06 (отм.+15,600);Секция 6;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;2312,5;0,09;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;390;0,02;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;120;0,00;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;260;0,01;20;Этаж 06 (отм.+15,600);Секция 6;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;3190;0,08;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;1662,5;0,09;20;Этаж 06 (отм.+15,600);Секция 6;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;3425;0,14;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;430;0,02;20;Этаж 06 (отм.+15,600);Секция 6;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;120;0,00;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1170,92;0,05;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;1662,5;0,09;20;Этаж 06 (отм.+15,600);Секция 6;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1947,5;0,04;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;257,5;0,01;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;727,5;0,03;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;655;0,03;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;855;0,03;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;942,5;0,04;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;3342,5;0,03;15;Этаж 06 (отм.+15,600);Секция 6;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;900;0,05;20;Этаж 06 (отм.+15,600);Секция 6;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;2643,4;0,07;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;519,1;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;3190;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;642,5;0,03;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1215;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2710;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1102,5;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;120;0,00;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;280;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;910;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;2065;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;865;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1215;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;642,5;0,03;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;1472,5;0,06;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;332,5;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;2172,5;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;332,5;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;530;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;380;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;437,5;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_МокраяЗона;2695;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;1152,5;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;3185;0,06;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;762,5;0,03;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1247,5;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;762,5;0,03;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;3190;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1297,5;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;535,73;0,03;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;30,1;0,00;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;90,52;0,00;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1040;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1338,4;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;199,1;0,01;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;1795;0,09;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;132,5;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;120;0,00;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;470;0,03;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1387,5;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;852,5;0,03;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_МокраяЗона;2695;412,5;0,02;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;2077,5;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;132,5;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;120;0,00;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;812,5;0,04;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1107,5;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;1112,5;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_МокраяЗона;2695;341,98;0,02;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2695;900;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2715;780;0,03;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2749;467,5;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2710;770;0,04;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1397,5;0,06;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2710;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;2013,4;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;430;0,02;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1160;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2720;3180;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;3190;0,06;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;897,5;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;467,5;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1650;0,07;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;892,5;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;820;0,03;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;1022,5;0,06;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1215;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;802,5;0,04;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;205;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;430;0,02;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1030;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1397,5;0,06;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;462,5;0,03;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;3190;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;652,5;0,04;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;260;0,01;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;910;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;942,5;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;3185;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;567,5;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;3067,5;0,07;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;500;0,03;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;3070;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;892,5;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;977,5;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;1492,5;0,08;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1720;0,07;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;3190,03;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;1492,5;0,08;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1290;0,05;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;1492,5;0,08;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;132,5;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;120;0,00;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1697,5;0,07;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;580;0,03;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1337,5;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;3190;0,08;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;1492,5;0,08;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;592,5;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;900;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1525;0,06;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2695;892,5;0,05;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2749;1112,5;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2749;542,5;0,02;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2749;900;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_МокраяЗона;2749;1047,5;0,04;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;252,5;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
BRU_ОтделкаПомещений_ПоБетону_20мм_СухаяЗона;2749;130;0,01;20;Этаж 06 (отм.+15,600);Секция 5;Монолитная стена
BRU_ОтделкаПомещений_ПоКладке_15мм_СухаяЗона;2695;1267,5;0,01;15;Этаж 06 (отм.+15,600);Секция 5;Штукатурка черновая
