Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_Перегородка_БлокКерамзитовыйПустотелый420х120х240;2820.0;330.0;0.11;120.0;Этаж 03 (отм. +7,050);Секция 3;Перегородка. Кладка
BRU_Перегородка_БлокКерамзитовыйПустотелый420х120х240;2820.0;330.0;0.11;120.0;Этаж 03 (отм. +7,050);Секция 3;Перегородка. Кладка
BRU_Перегородка_БлокКерамзитовыйПустотелый420х120х240;2820.0;282.5;0.10;120.0;Этаж 03 (отм. +7,050);Секция 3;Перегородка. Кладка
BRU_ВнешняяСтена_БлокКерамзитовыйПустотелый_250мм;4020.0;925.0;0.90;250.0;Этаж 01 (отм. -0,150);Секция 1;Внешняя стена. Кладка
BRU_ВнешняяСтена_БлокКерамзитовыйПустотелый_250мм;4020.0;910.0;0.91;250.0;Этаж 01 (отм. -0,150);Секция 5;Внешняя стена. Кладка
АИ_Зашивка_ГКЛ_75_ГСП-A(12,5)_x2 2;4020.0;275.0;0.08;75.0;Этаж 01 (отм. -0,150);Секция 5;Утепление стен подвала
АИ_Зашивка_ГКЛ_75_ГСП-A(12,5)_x2 2;4020.0;1692.5;0.47;75.0;Этаж 01 (отм. -0,150);Секция 5;Утепление стен подвала
АИ_Зашивка_ГКЛ_75_ГСП-A(12,5)_x2 2;4020.0;275.0;0.08;75.0;Этаж 01 (отм. -0,150);Секция 4;Утепление стен подвала
АИ_Зашивка_ГКЛ_75_ГСП-A(12,5)_x2 2;4020.0;1692.5;0.47;75.0;Этаж 01 (отм. -0,150);Секция 4;Утепление стен подвала
АИ_Зашивка_ГКЛ_75_ГСП-A(12,5)_x2 2;4020.0;275.0;0.08;75.0;Этаж 01 (отм. -0,150);Секция 2;Утепление стен подвала
АИ_Зашивка_ГКЛ_75_ГСП-A(12,5)_x2 2;4020.0;1692.5;0.47;75.0;Этаж 01 (отм. -0,150);Секция 2;Утепление стен подвала
АИ_Зашивка_ГКЛ_75_ГСП-A(12,5)_x2 2;4020.0;275.0;0.08;75.0;Этаж 01 (отм. -0,150);Секция 1;Утепление стен подвала
АИ_Зашивка_ГКЛ_75_ГСП-A(12,5)_x2 2;4020.0;1692.5;0.47;75.0;Этаж 01 (отм. -0,150);Секция 1;Утепление стен подвала
BRU_Обшивка_ГКЛ_75_ГСП-A(12,5)_x2;2820.0;1575.0;0.32;75.0;Этаж 06 (отм. +16,050);Секция 5;Обшивка ГКЛ
BRU_Перегородка_БлокКерамзитовыйПустотелый420х120х240;2820.0;330.0;0.11;120.0;Этаж 06 (отм. +16,050);Секция 5;Перегородка. Кладка
